1.000000000000000000e+00 2.651001739999999884e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.325501219999999591e+00 0.000000000000000000e+00
3.000000000000000000e+00 4.999999996257997736e-07 0.000000000000000000e+00
4.000000000000000000e+00 1.620652400000004434e-01 0.000000000000000000e+00
5.000000000000000000e+00 1.620651100000003453e-01 0.000000000000000000e+00
6.000000000000000000e+00 2.499999940397401588e-08 0.000000000000000000e+00
7.000000000000000000e+00 1.035768154999999968e+00 0.000000000000000000e+00
8.000000000000000000e+00 1.035768250000000279e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.099999997755674030e-07 0.000000000000000000e+00
1.000000000000000000e+01 7.602469150000001896e-01 0.000000000000000000e+00
1.100000000000000000e+01 7.602469400000000377e-01 0.000000000000000000e+00
1.200000000000000000e+01 5.889525049999995154e-01 0.000000000000000000e+00
1.300000000000000000e+01 5.889525799999999478e-01 0.000000000000000000e+00
1.400000000000000000e+01 4.350000004649245966e-07 0.000000000000000000e+00
1.500000000000000000e+01 1.961104999999996323e-01 0.000000000000000000e+00
1.600000000000000000e+01 1.961104349999995833e-01 0.000000000000000000e+00
1.700000000000000000e+01 5.100000004532034836e-07 0.000000000000000000e+00
1.800000000000000000e+01 3.350000001844932740e-07 0.000000000000000000e+00
1.900000000000000000e+01 3.550000000629438546e-07 0.000000000000000000e+00
2.000000000000000000e+01 4.000000002335468707e-07 0.000000000000000000e+00
2.100000000000000000e+01 1.430447349999999673e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.430447674999999919e+00 -1.000000000000000000e+00
2.300000000000000000e+01 5.999999999062310962e-07 -1.000000000000000000e+00
2.400000000000000000e+01 2.394873475000000695e+00 0.000000000000000000e+00
2.500000000000000000e+01 2.394873395000001182e+00 0.000000000000000000e+00
2.600000000000000000e+01 1.499999999765577741e-07 0.000000000000000000e+00
2.700000000000000000e+01 2.986528884999998468e+00 0.000000000000000000e+00
2.800000000000000000e+01 2.986529744999998570e+00 0.000000000000000000e+00
2.900000000000000000e+01 9.020000000248273864e-06 0.000000000000000000e+00
3.000000000000000000e+01 2.008500000094670668e-05 0.000000000000000000e+00
3.100000000000000000e+01 1.539500000014015768e-05 0.000000000000000000e+00
3.200000000000000000e+01 3.574999999145234142e-06 0.000000000000000000e+00
3.300000000000000000e+01 4.939618269999997757e+00 0.000000000000000000e+00
3.400000000000000000e+01 4.939618120000001333e+00 0.000000000000000000e+00
3.500000000000000000e+01 5.500000099800672615e-08 0.000000000000000000e+00
3.600000000000000000e+01 1.370083624999999472e+00 0.000000000000000000e+00
3.700000000000000000e+01 1.370085160000002134e+00 0.000000000000000000e+00
3.800000000000000000e+01 1.286999999905447112e-05 0.000000000000000000e+00
3.900000000000000000e+01 1.305913824999997530e+00 0.000000000000000000e+00
4.000000000000000000e+01 1.305902780000000263e+00 0.000000000000000000e+00
4.100000000000000000e+01 5.000000022903350327e-07 0.000000000000000000e+00
4.200000000000000000e+01 9.588588644999997967e+00 0.000000000000000000e+00
4.300000000000000000e+01 9.588607014999997347e+00 0.000000000000000000e+00
4.400000000000000000e+01 2.051500000277428626e-05 0.000000000000000000e+00
4.500000000000000000e+01 9.215000002171791493e-06 0.000000000000000000e+00
4.600000000000000000e+01 1.817999999786934495e-05 0.000000000000000000e+00
4.700000000000000000e+01 2.037499999829606168e-05 0.000000000000000000e+00
4.800000000000000000e+01 5.288530500000021561e-01 0.000000000000000000e+00
4.900000000000000000e+01 5.288443600000007905e-01 0.000000000000000000e+00
5.000000000000000000e+01 8.200000003455443220e-07 0.000000000000000000e+00
5.100000000000000000e+01 1.889034065000000595e+00 0.000000000000000000e+00
5.200000000000000000e+01 1.889065824999999421e+00 0.000000000000000000e+00
5.300000000000000000e+01 3.708999999929574187e-05 0.000000000000000000e+00
5.400000000000000000e+01 1.244785244999999207e+00 0.000000000000000000e+00
5.500000000000000000e+01 1.244787230000003575e+00 0.000000000000000000e+00
5.600000000000000000e+01 7.844999998951607267e-06 0.000000000000000000e+00
5.700000000000000000e+01 6.420469400000001770e-01 0.000000000000000000e+00
5.800000000000000000e+01 6.420685499999976287e-01 0.000000000000000000e+00
5.900000000000000000e+01 7.817999999559788193e-05 0.000000000000000000e+00
6.000000000000000000e+01 6.656784860000005466e+00 0.000000000000000000e+00
6.100000000000000000e+01 8.157864855000003246e+00 0.000000000000000000e+00
6.200000000000000000e+01 1.501141735000004473e+00 0.000000000000000000e+00
6.300000000000000000e+01 1.392500000463314791e-05 0.000000000000000000e+00
6.400000000000000000e+01 4.618999999905781806e-05 0.000000000000000000e+00
6.500000000000000000e+01 6.522499999306319296e-05 0.000000000000000000e+00
6.600000000000000000e+01 6.212999999632984327e-05 0.000000000000000000e+00
6.700000000000000000e+01 2.491065935000001730e+00 0.000000000000000000e+00
6.800000000000000000e+01 2.491031460000002085e+00 0.000000000000000000e+00
6.900000000000000000e+01 7.750000037276549847e-07 0.000000000000000000e+00
7.000000000000000000e+01 8.470519469999999274e+00 0.000000000000000000e+00
7.100000000000000000e+01 8.470521515000001500e+00 0.000000000000000000e+00
7.200000000000000000e+01 4.244999999514220690e-06 0.000000000000000000e+00
7.300000000000000000e+01 5.694913289999995243e+00 0.000000000000000000e+00
7.400000000000000000e+01 5.694939320000003136e+00 0.000000000000000000e+00
7.500000000000000000e+01 1.486700000015162004e-04 0.000000000000000000e+00
7.600000000000000000e+01 6.242587735000000748e+00 0.000000000000000000e+00
7.700000000000000000e+01 6.242473994999997444e+00 0.000000000000000000e+00
7.800000000000000000e+01 1.495499999748517439e-05 0.000000000000000000e+00
7.900000000000000000e+01 5.013778904999995234e+00 0.000000000000000000e+00
8.000000000000000000e+01 5.013836759999996673e+00 0.000000000000000000e+00
8.100000000000000000e+01 8.089500001062788215e-05 0.000000000000000000e+00
