E_Ha,DOS,Occupation,E_eV,E_minus_EF
1.49379979,6e-05,0.0,40.64836305986576,30.04455529093826
1.49479979,0.00021,0.0,40.67557444611175,30.071766677184254
1.49579979,0.00024,0.0,40.70278583235773,30.098978063430234
1.49679979,6e-05,0.0,40.72999721860373,30.12618944967623
1.49779979,7e-05,0.0,40.757208604849716,30.153400835922216
1.49879979,9e-05,0.0,40.7844199910957,30.180612222168204
1.49979979,0.00012,0.0,40.81163137734169,30.20782360841419
1.50079979,6e-05,0.0,40.83884276358768,30.23503499466018
1.50179979,6e-05,0.0,40.866054149833666,30.262246380906166
1.50279979,6e-05,0.0,40.89326553607965,30.289457767152154
1.50379979,9e-05,0.0,40.92047692232564,30.31666915339814
1.50479979,0.00018,0.0,40.94768830857163,30.34388053964413
1.50579979,0.0,0.0,40.974899694817616,30.371091925890116
1.50679979,0.0,0.0,41.00211108106361,30.39830331213611
1.50779979,9e-05,0.0,41.02932246730959,30.42551469838209
1.50879979,9e-05,0.0,41.056533853555585,30.452726084628086
1.50979979,6e-05,0.0,41.083745239801566,30.479937470874066
1.51079979,0.00018,0.0,41.11095662604756,30.50714885712006
1.51179979,6e-05,0.0,41.13816801229355,30.53436024336605
1.51279979,6e-05,0.0,41.165379398539535,30.561571629612036
1.51379979,1e-05,0.0,41.19259078478552,30.588783015858024
1.51479979,0.00012,0.0,41.21980217103151,30.61599440210401
1.51579979,0.00015,0.0,41.2470135572775,30.64320578835
1.51679979,9e-05,0.0,41.274224943523485,30.670417174595986
1.51779979,9e-05,0.0,41.30143632976947,30.697628560841974
1.51879979,3e-05,0.0,41.32864771601546,30.72483994708796
1.51979979,0.0,0.0,41.35585910226145,30.75205133333395
1.52079979,3e-05,0.0,41.38307048850744,30.779262719579943
1.52179979,0.00015,0.0,41.41028187475342,30.806474105825924
1.52279979,0.0,0.0,41.43749326099942,30.83368549207192
1.52379979,6e-05,0.0,41.4647046472454,30.8608968783179
1.52479979,0.00012,0.0,41.49191603349139,30.888108264563893
1.52579979,6e-05,0.0,41.51912741973738,30.91531965080988
1.52679979,6e-05,0.0,41.54633880598337,30.94253103705587
1.52779979,0.0,0.0,41.573550192229355,30.969742423301856
1.52879979,0.00012,0.0,41.60076157847534,30.996953809547843
1.52979979,0.0,0.0,41.62797296472133,31.02416519579383
1.53079979,0.0,0.0,41.65518435096732,31.05137658203982
1.53179979,6e-05,0.0,41.682395737213305,31.078587968285806
1.53279979,0.0,0.0,41.70960712345929,31.105799354531793
1.53379979,6e-05,0.0,41.73681850970528,31.13301074077778
1.53479979,3e-05,0.0,41.764029895951275,31.160222127023776
1.53579979,6e-05,0.0,41.791241282197255,31.187433513269756
1.53679979,0.00028,0.0,41.81845266844325,31.21464489951575
1.53779979,0.0,0.0,41.84566405468923,31.24185628576173
1.53879979,0.0,0.0,41.87287544093522,31.26906767200772
1.53979979,9e-05,0.0,41.90008682718121,31.296279058253713
1.54079979,0.00015,0.0,41.92729821342719,31.323490444499694
1.54179979,0.0,0.0,41.95450959967319,31.350701830745688
1.54279979,0.0,0.0,41.98172098591917,31.37791321699167
1.54379979,0.00012,0.0,42.00893237216516,31.405124603237663
1.54479979,6e-05,0.0,42.03614375841114,31.432335989483644
1.54579979,0.00012,0.0,42.06335514465714,31.459547375729638
1.54679979,0.0,0.0,42.090566530903125,31.486758761975626
1.54779979,0.00015,0.0,42.11777791714911,31.513970148221613
1.54879979,6e-05,0.0,42.1449893033951,31.5411815344676
1.54979979,0.00012,0.0,42.17220068964109,31.56839292071359
1.55079979,0.00018,0.0,42.199412075887075,31.595604306959576
1.55179979,6e-05,0.0,42.22662346213306,31.622815693205563
1.55279979,0.0,0.0,42.25383484837905,31.65002707945155
1.55379979,0.0,0.0,42.281046234625045,31.677238465697545
1.55479979,9e-05,0.0,42.308257620871025,31.704449851943526
1.55579979,9e-05,0.0,42.33546900711702,31.73166123818952
1.55679979,0.00012,0.0,42.362680393363,31.7588726244355
1.55779979,0.0,0.0,42.389891779608995,31.786084010681495
1.55879979,6e-05,0.0,42.417103165854975,31.813295396927476
1.55979979,0.00021,0.0,42.44431455210097,31.84050678317347
1.56079979,0.0,0.0,42.47152593834696,31.867718169419458
1.56179979,3e-05,0.0,42.498737324592945,31.894929555665446
1.56279979,0.0,0.0,42.52594871083893,31.922140941911433
1.56379979,6e-05,0.0,42.55316009708492,31.94935232815742
1.56479979,0.00018,0.0,42.58037148333091,31.976563714403408
1.56579979,3e-05,0.0,42.607582869576895,32.00377510064939
1.56679979,9e-05,0.0,42.63479425582288,32.03098648689539
1.56779979,6e-05,0.0,42.66200564206888,32.05819787314138
1.56879979,9e-05,0.0,42.68921702831486,32.08540925938736
1.56979979,0.00012,0.0,42.71642841456085,32.112620645633356
1.57079979,6e-05,0.0,42.74363980080683,32.13983203187934
1.57179979,6e-05,0.0,42.77085118705283,32.16704341812533
1.57279979,0.00018,0.0,42.79806257329881,32.19425480437131
1.57379979,0.0,0.0,42.8252739595448,32.221466190617306
1.57479979,0.0,0.0,42.85248534579079,32.24867757686329
1.57579979,0.0,0.0,42.87969673203678,32.27588896310928
1.57679979,0.0,0.0,42.906908118282765,32.30310034935526
1.57779979,0.0,0.0,42.93411950452875,32.330311735601256
1.57879979,0.0,0.0,42.96133089077474,32.35752312184724
1.57979979,0.00021,0.0,42.98854227702073,32.38473450809323
1.58079979,0.00012,0.0,43.015753663266715,32.41194589433921
1.58179979,0.00018,0.0,43.04296504951271,32.439157280585206
1.58279979,0.00021,0.0,43.07017643575869,32.46636866683119
1.58379979,0.0,0.0,43.097387822004684,32.49358005307718
1.58479979,6e-05,0.0,43.124599208250665,32.52079143932316
1.58579979,0.00012,0.0,43.15181059449666,32.54800282556916
1.58679979,3e-05,0.0,43.17902198074265,32.57521421181515
1.58779979,0.00018,0.0,43.206233366988634,32.60242559806113
1.58879979,1e-05,0.0,43.23344475323462,32.629636984307126
1.58979979,0.0,0.0,43.26065613948061,32.65684837055311
1.59079979,6e-05,0.0,43.2878675257266,32.6840597567991
1.59179979,0.0,0.0,43.315078911972584,32.71127114304508
1.59279979,6e-05,0.0,43.34229029821857,32.738482529291076
1.59379979,0.00015,0.0,43.36950168446456,32.76569391553706
1.59479979,6e-05,0.0,43.39671307071055,32.79290530178305
1.59579979,0.0,0.0,43.42392445695654,32.820116688029046
1.59679979,3e-05,0.0,43.45113584320252,32.847328074275026
1.59779979,3e-05,0.0,43.47834722944852,32.87453946052102
1.59879979,6e-05,0.0,43.5055586156945,32.901750846767
1.59979979,0.00015,0.0,43.53277000194049,32.928962233012996
1.60079979,6e-05,0.0,43.55998138818648,32.956173619258976
1.60179979,0.00012,0.0,43.58719277443247,32.98338500550497
1.60279979,0.00018,0.0,43.614404160678454,33.01059639175095
1.60379979,6e-05,0.0,43.64161554692444,33.037807777996946
1.60479979,0.00015,0.0,43.66882693317043,33.065019164242926
1.60579979,6e-05,0.0,43.69603831941642,33.09223055048892
1.60679979,0.0,0.0,43.723249705662404,33.1194419367349
1.60779979,0.0,0.0,43.75046109190839,33.146653322980896
1.60879979,6e-05,0.0,43.77767247815438,33.173864709226876
1.60979979,0.0,0.0,43.804883864400374,33.20107609547287
1.61079979,0.00012,0.0,43.832095250646354,33.22828748171885
1.61179979,9e-05,0.0,43.85930663689235,33.255498867964846
1.61279979,0.00012,0.0,43.88651802313833,33.282710254210826
1.61379979,0.00012,0.0,43.913729409384324,33.30992164045682
1.61479979,9e-05,0.0,43.94094079563031,33.337133026702816
1.61579979,6e-05,0.0,43.9681521818763,33.364344412948796
1.61679979,6e-05,0.0,43.995363568122286,33.39155579919479
1.61779979,0.0,0.0,44.022574954368274,33.41876718544077
1.61879979,0.0,0.0,44.04978634061426,33.445978571686766
1.61979979,0.00012,0.0,44.07699772686025,33.473189957932746
1.62079979,6e-05,0.0,44.104209113106236,33.50040134417874
1.62179979,6e-05,0.0,44.131420499352224,33.52761273042472
1.62279979,6e-05,0.0,44.15863188559821,33.554824116670716
1.62379979,0.00018,0.0,44.185843271844206,33.58203550291671
1.62479979,0.00012,0.0,44.213054658090186,33.60924688916269
1.62579979,6e-05,0.0,44.24026604433618,33.636458275408685
1.62679979,0.0,0.0,44.26747743058216,33.663669661654666
1.62779979,0.00018,0.0,44.294688816828156,33.69088104790066
1.62879979,0.00012,0.0,44.321900203074144,33.71809243414664
1.62979979,0.0,0.0,44.34911158932013,33.745303820392635
1.63079979,0.0,0.0,44.37632297556612,33.772515206638616
1.63179979,0.0,0.0,44.403534361812106,33.79972659288461
1.63279979,6e-05,0.0,44.430745748058094,33.82693797913059
1.63379979,0.0,0.0,44.45795713430408,33.854149365376585
1.63479979,0.00012,0.0,44.48516852055007,33.881360751622566
1.63579979,0.00015,0.0,44.512379906796056,33.90857213786856
1.63679979,6e-05,0.0,44.539591293042044,33.93578352411454
1.63779979,9e-05,0.0,44.56680267928804,33.962994910360536
1.63879979,6e-05,0.0,44.59401406553402,33.990206296606516
1.63979979,0.0,0.0,44.62122545178001,34.01741768285251
1.64079979,0.0,0.0,44.648436838025994,34.04462906909849
1.64179979,0.00018,0.0,44.67564822427199,34.071840455344486
1.64279979,0.0,0.0,44.702859610517976,34.09905184159048
1.64379979,0.0,0.0,44.73007099676396,34.12626322783646
1.64479979,6e-05,0.0,44.75728238300995,34.153474614082455
1.64579979,6e-05,0.0,44.78449376925594,34.180686000328436
1.64679979,6e-05,0.0,44.811705155501926,34.20789738657443
1.64779979,0.00015,0.0,44.83891654174791,34.23510877282041
1.64879979,0.00012,0.0,44.8661279279939,34.262320159066405
1.64979979,6e-05,0.0,44.89333931423989,34.289531545312386
1.65079979,1e-05,0.0,44.920550700485876,34.31674293155838
1.65179979,9e-05,0.0,44.94776208673187,34.343954317804375
1.65279979,0.00018,0.0,44.97497347297785,34.371165704050355
1.65379979,6e-05,0.0,45.002184859223846,34.39837709029635
1.65479979,9e-05,0.0,45.029396245469826,34.42558847654233
1.65579979,0.0,0.0,45.05660763171582,34.452799862788325
1.65679979,6e-05,0.0,45.08381901796181,34.480011249034305
1.65779979,6e-05,0.0,45.111030404207796,34.5072226352803
1.65879979,3e-05,0.0,45.13824179045378,34.53443402152628
1.65979979,0.00012,0.0,45.16545317669977,34.561645407772275
1.66079979,0.00012,0.0,45.19266456294576,34.588856794018255
1.66179979,9e-05,0.0,45.219875949191746,34.61606818026425
1.66279979,0.00012,0.0,45.24708733543773,34.64327956651023
1.66379979,0.0,0.0,45.27429872168372,34.670490952756225
1.66479979,6e-05,0.0,45.30151010792971,34.697702339002205
1.66579979,0.0,0.0,45.328721494175696,34.7249137252482
1.66679979,0.00012,0.0,45.35593288042168,34.75212511149418
1.66779979,0.0,0.0,45.38314426666767,34.779336497740175
1.66879979,0.00019,0.0,45.41035565291366,34.806547883986156
1.66979979,6e-05,0.0,45.437567039159646,34.83375927023215
1.67079979,0.0,0.0,45.46477842540564,34.860970656478145
1.67179979,0.00012,0.0,45.49198981165162,34.888182042724125
1.67279979,3e-05,0.0,45.519201197897615,34.91539342897012
1.67379979,0.00012,0.0,45.546412584143596,34.9426048152161
1.67479979,6e-05,0.0,45.57362397038959,34.969816201462095
1.67579979,3e-05,0.0,45.60083535663557,34.997027587708075
1.67679979,0.0,0.0,45.628046742881565,35.02423897395407
1.67779979,0.00012,0.0,45.65525812912755,35.05145036020005
1.67879979,8e-05,0.0,45.68246951537354,35.078661746446045
1.67979979,0.00012,0.0,45.70968090161953,35.105873132692025
1.68079979,3e-05,0.0,45.736892287865516,35.13308451893802
1.68179979,0.0,0.0,45.7641036741115,35.160295905184
1.68279979,9e-05,0.0,45.79131506035749,35.187507291429995
1.68379979,0.00012,0.0,45.81852644660348,35.214718677675975
1.68479979,0.0,0.0,45.84573783284947,35.24193006392197
1.68579979,0.0,0.0,45.87294921909545,35.26914145016795
1.68679979,0.0,0.0,45.90016060534145,35.296352836413945
1.68779979,0.00015,0.0,45.92737199158743,35.323564222659925
1.68879979,0.00012,0.0,45.95458337783342,35.35077560890592
1.68979979,0.00015,0.0,45.9817947640794,35.3779869951519
1.69079979,0.0,0.0,46.0090061503254,35.405198381397895
1.69179979,9e-05,0.0,46.036217536571385,35.43240976764389
1.69279979,0.00015,0.0,46.06342892281737,35.45962115388987
1.69379979,0.00023,0.0,46.09064030906336,35.486832540135865
1.69479979,6e-05,0.0,46.11785169530935,35.514043926381845
1.69579979,0.00012,0.0,46.145063081555335,35.54125531262784
1.69679979,6e-05,0.0,46.17227446780132,35.56846669887382
1.69779979,9e-05,0.0,46.19948585404731,35.595678085119815
1.69879979,0.00012,0.0,46.226697240293305,35.62288947136581
1.69979979,6e-05,0.0,46.253908626539285,35.65010085761179
1.70079979,6e-05,0.0,46.28112001278528,35.677312243857784
1.70179979,0.00018,0.0,46.30833139903126,35.704523630103765
1.70279979,0.0,0.0,46.335542785277255,35.73173501634976
1.70379979,6e-05,0.0,46.362754171523235,35.75894640259574
1.70479979,9e-05,0.0,46.38996555776923,35.786157788841734
1.70579979,0.00015,0.0,46.41717694401522,35.813369175087715
1.70679979,3e-05,0.0,46.444388330261205,35.84058056133371
1.70779979,9e-05,0.0,46.47159971650719,35.86779194757969
1.70879979,0.00018,0.0,46.49881110275318,35.895003333825684
1.70979979,0.00022,0.0,46.52602248899917,35.922214720071665
1.71079979,6e-05,0.0,46.553233875245155,35.94942610631766
1.71179979,9e-05,0.0,46.58044526149114,35.97663749256364
1.71279979,6e-05,0.0,46.60765664773714,36.003848878809634
1.71379979,0.00024,0.0,46.63486803398312,36.031060265055615
1.71479979,0.00027,0.0,46.66207942022911,36.05827165130161
1.71579979,0.0,0.0,46.68929080647509,36.08548303754759
1.71679979,0.0,0.0,46.71650219272109,36.112694423793585
1.71779979,6e-05,0.0,46.74371357896707,36.139905810039565
1.71879979,0.0,0.0,46.77092496521306,36.16711719628556
1.71979979,0.00015,0.0,46.79813635145905,36.194328582531554
1.72079979,0.00012,0.0,46.82534773770504,36.221539968777535
1.72179979,9e-05,0.0,46.852559123951025,36.24875135502353
1.72279979,9e-05,0.0,46.87977051019701,36.27596274126951
1.72379979,8e-05,0.0,46.906981896443,36.303174127515504
1.72479979,0.00012,0.0,46.93419328268899,36.330385513761485
1.72579979,0.00033,0.0,46.961404668934975,36.35759690000748
1.72679979,3e-05,0.0,46.98861605518097,36.384808286253474
1.72779979,9e-05,0.0,47.01582744142695,36.412019672499454
1.72879979,9e-05,0.0,47.043038827672945,36.43923105874545
1.72979979,0.00012,0.0,47.070250213918925,36.46644244499143
1.73079979,0.00012,0.0,47.09746160016492,36.493653831237424
1.73179979,6e-05,0.0,47.12467298641091,36.520865217483404
1.73279979,0.00018,0.0,47.151884372656895,36.5480766037294
1.73379979,0.00018,0.0,47.17909575890288,36.57528798997538
1.73479979,6e-05,0.0,47.20630714514887,36.602499376221374
1.73579979,0.00018,0.0,47.23351853139486,36.629710762467354
1.73679979,3e-05,0.0,47.260729917640845,36.65692214871335
1.73779979,6e-05,0.0,47.28794130388683,36.68413353495933
1.73879979,0.00012,0.0,47.31515269013282,36.711344921205324
1.73979979,0.00012,0.0,47.34236407637881,36.738556307451304
1.74079979,0.00015,0.0,47.3695754626248,36.7657676936973
1.74179979,9e-05,0.0,47.39678684887078,36.79297907994328
1.74279979,0.00015,0.0,47.42399823511678,36.820190466189274
1.74379979,0.0,0.0,47.45120962136276,36.847401852435254
1.74479979,6e-05,0.0,47.47842100760875,36.87461323868125
1.74579979,0.00024,0.0,47.50563239385474,36.901824624927244
1.74679979,6e-05,0.0,47.53284378010073,36.929036011173224
1.74779979,3e-05,0.0,47.560055166346714,36.95624739741922
1.74879979,9e-05,0.0,47.5872665525927,36.9834587836652
1.74979979,0.00012,0.0,47.61447793883869,37.010670169911194
1.75079979,0.00015,0.0,47.64168932508468,37.037881556157174
1.75179979,0.00015,0.0,47.668900711330664,37.06509294240317
1.75279979,0.00015,0.0,47.69611209757665,37.09230432864915
1.75379979,0.00027,0.0,47.72332348382264,37.119515714895144
1.75479979,0.00012,0.0,47.750534870068634,37.14672710114114
1.75579979,0.00018,0.0,47.777746256314614,37.17393848738712
1.75679979,0.00027,0.0,47.80495764256061,37.20114987363311
1.75779979,0.00018,0.0,47.83216902880659,37.228361259879094
1.75879979,0.00015,0.0,47.859380415052584,37.25557264612509
1.75979979,0.0,0.0,47.88659180129857,37.28278403237107
1.76079979,0.00015,0.0,47.91380318754456,37.30999541861706
1.76179979,6e-05,0.0,47.94101457379055,37.337206804863044
1.76279979,6e-05,0.0,47.968225960036534,37.36441819110904
1.76379979,3e-05,0.0,47.99543734628252,37.39162957735502
1.76479979,0.00012,0.0,48.02264873252851,37.41884096360101
1.76579979,9e-05,0.0,48.0498601187745,37.446052349846994
1.76679979,3e-05,0.0,48.077071505020484,37.47326373609299
1.76779979,0.00012,0.0,48.10428289126647,37.50047512233897
1.76879979,0.00024,0.0,48.131494277512466,37.527686508584964
1.76979979,0.00015,0.0,48.15870566375845,37.554897894830944
1.77079979,0.00018,0.0,48.18591705000444,37.58210928107694
1.77179979,0.00017,0.0,48.21312843625042,37.60932066732292
1.77279979,6e-05,0.0,48.240339822496416,37.636532053568914
1.77379979,0.00012,0.0,48.267551208742404,37.66374343981491
1.77479979,0.00012,0.0,48.29476259498839,37.69095482606089
1.77579979,0.00021,0.0,48.32197398123438,37.71816621230688
1.77679979,0.00024,0.0,48.349185367480366,37.745377598552864
1.77779979,0.00018,0.0,48.376396753726354,37.77258898479886
1.77879979,9e-05,0.0,48.40360813997234,37.79980037104484
1.77979979,0.00018,0.0,48.43081952621833,37.82701175729083
1.78079979,0.00012,0.0,48.45803091246432,37.854223143536814
1.78179979,0.00012,0.0,48.485242298710304,37.88143452978281
1.78279979,0.00027,0.0,48.5124536849563,37.9086459160288
1.78379979,3e-05,0.0,48.53966507120228,37.93585730227478
1.78479979,0.0,0.0,48.566876457448274,37.96306868852078
1.78579979,0.00012,0.0,48.594087843694254,37.99028007476676
1.78679979,6e-05,0.0,48.62129922994025,38.01749146101275
1.78779979,6e-05,0.0,48.648510616186236,38.04470284725873
1.78879979,0.00024,0.0,48.67572200243222,38.071914233504714
1.78979979,0.00024,0.0,48.70293338867821,38.09912561975071
1.79079979,0.00015,0.0,48.73014477492419,38.12633700599669
1.79179979,0.00015,0.0,48.757356161170186,38.15354839224268
1.79279979,0.0003,0.0,48.78456754741617,38.180759778488664
1.79379979,0.00021,0.0,48.81177893366216,38.20797116473466
1.79479979,9e-05,0.0,48.83899031990815,38.23518255098065
1.79579979,0.00018,0.0,48.866201706154136,38.26239393722663
1.79679979,9e-05,0.0,48.893413092400124,38.28960532347263
1.79779979,0.00018,0.0,48.92062447864611,38.31681670971861
1.79879979,0.00012,0.0,48.9478358648921,38.3440280959646
1.79979979,3e-05,0.0,48.975047251138086,38.371239482210584
1.80079979,0.00012,0.0,49.002258637384074,38.39845086845658
1.80179979,3e-05,0.0,49.02947002363007,38.42566225470257
1.80279979,0.00024,0.0,49.05668140987605,38.45287364094855
1.80379979,0.00033,0.0,49.08389279612204,38.48008502719455
1.80479979,0.00012,0.0,49.111104182368024,38.50729641344053
1.80579979,0.00024,0.0,49.13831556861402,38.53450779968652
1.80679979,9e-05,0.0,49.16552695486,38.5617191859325
1.80779979,0.00015,0.0,49.19273834110599,38.5889305721785
1.80879979,0.00018,0.0,49.21994972735198,38.61614195842448
1.80979979,6e-05,0.0,49.24716111359797,38.64335334467047
1.81079979,0.00021,0.0,49.274372499843956,38.67056473091645
1.81179979,0.00024,0.0,49.301583886089944,38.69777611716245
1.81279979,0.00015,0.0,49.32879527233593,38.72498750340843
1.81379979,0.0003,0.0,49.35600665858192,38.75219888965442
1.81479979,3e-05,0.0,49.383218044827906,38.7794102759004
1.81579979,9e-05,0.0,49.4104294310739,38.8066216621464
1.81679979,0.00021,0.0,49.43764081731988,38.83383304839238
1.81779979,0.00012,0.0,49.464852203565876,38.86104443463837
1.81879979,6e-05,0.0,49.492063589811856,38.88825582088435
1.81979979,0.00012,0.0,49.51927497605785,38.91546720713035
1.82079979,0.00036,0.0,49.54648636230383,38.94267859337633
1.82179979,0.00018,0.0,49.573697748549826,38.96988997962232
1.82279979,6e-05,0.0,49.60090913479581,38.99710136586832
1.82379979,0.0003,0.0,49.6281205210418,39.0243127521143
1.82479979,0.00015,0.0,49.65533190728779,39.05152413836029
1.82579979,0.00027,0.0,49.682543293533776,39.07873552460627
1.82679979,0.00015,0.0,49.70975467977976,39.10594691085227
1.82779979,0.00033,0.0,49.73696606602575,39.13315829709825
1.82879979,0.0,0.0,49.76417745227174,39.16036968334424
1.82979979,0.00012,0.0,49.79138883851773,39.18758106959024
1.83079979,0.00012,0.0,49.81860022476371,39.21479245583622
1.83179979,0.00027,0.0,49.84581161100971,39.24200384208221
1.83279979,6e-05,0.0,49.87302299725569,39.26921522832819
1.83379979,0.00024,0.0,49.90023438350168,39.29642661457419
1.83479979,0.00029,0.0,49.92744576974766,39.32363800082017
1.83579979,0.0,0.0,49.95465715599366,39.35084938706616
1.83679979,6e-05,0.0,49.981868542239646,39.37806077331214
1.83779979,0.00024,0.0,50.00907992848563,39.40527215955814
1.83879979,9e-05,0.0,50.03629131473162,39.43248354580412
1.83979979,0.00021,0.0,50.06350270097761,39.45969493205011
1.84079979,0.00033,0.0,50.090714087223596,39.48690631829609
1.84179979,6e-05,0.0,50.11792547346958,39.51411770454209
1.84279979,0.00033,0.0,50.14513685971557,39.54132909078807
1.84379979,0.00012,0.0,50.172348245961565,39.56854047703406
1.84479979,0.00015,0.0,50.199559632207546,39.59575186328004
1.84579979,0.00012,0.0,50.22677101845354,39.62296324952604
1.84679979,0.00033,0.0,50.25398240469952,39.65017463577202
1.84779979,0.00024,0.0,50.281193790945515,39.67738602201801
1.84879979,0.00015,0.0,50.308405177191496,39.70459740826399
1.84979979,0.00021,0.0,50.33561656343749,39.73180879450999
1.85079979,0.00012,0.0,50.36282794968348,39.75902018075598
1.85179979,0.00015,0.0,50.390039335929465,39.78623156700196
1.85279979,6e-05,0.0,50.41725072217545,39.81344295324796
1.85379979,0.00027,0.0,50.44446210842144,39.84065433949394
1.85479979,0.00024,0.0,50.47167349466743,39.86786572573993
1.85579979,0.00015,0.0,50.498884880913415,39.89507711198591
1.85679979,0.00018,0.0,50.5260962671594,39.92228849823191
1.85779979,0.00024,0.0,50.5533076534054,39.9494998844779
1.85879979,0.00018,0.0,50.58051903965138,39.97671127072388
1.85979979,9e-05,0.0,50.60773042589737,40.00392265696988
1.86079979,0.00015,0.0,50.63494181214335,40.03113404321586
1.86179979,0.00012,0.0,50.66215319838935,40.05834542946185
1.86279979,0.00024,0.0,50.68936458463533,40.08555681570783
1.86379979,0.00024,0.0,50.71657597088132,40.11276820195383
1.86479979,0.00021,0.0,50.74378735712731,40.13997958819981
1.86579979,0.00021,0.0,50.7709987433733,40.1671909744458
1.86679979,3e-05,0.0,50.798210129619285,40.19440236069178
1.86779979,6e-05,0.0,50.82542151586527,40.22161374693778
1.86879979,0.00018,0.0,50.85263290211126,40.24882513318376
1.86979979,0.00021,0.0,50.87984428835725,40.27603651942975
1.87079979,0.00024,0.0,50.907055674603235,40.30324790567573
1.87179979,0.00027,0.0,50.93426706084923,40.33045929192173
1.87279979,0.00018,0.0,50.96147844709521,40.35767067816771
1.87379979,6e-05,0.0,50.988689833341205,40.3848820644137
1.87479979,6e-05,0.0,51.015901219587185,40.41209345065968
1.87579979,6e-05,0.0,51.04311260583318,40.43930483690568
1.87679979,0.00024,0.0,51.07032399207917,40.46651622315167
1.87779979,0.00021,0.0,51.097535378325155,40.49372760939765
1.87879979,0.00021,0.0,51.12474676457114,40.52093899564365
1.87979979,0.00021,0.0,51.15195815081713,40.54815038188963
1.88079979,0.00018,0.0,51.17916953706312,40.57536176813562
1.88179979,0.00021,0.0,51.206380923309105,40.6025731543816
1.88279979,0.00027,0.0,51.23359230955509,40.6297845406276
1.88379979,0.00018,0.0,51.26080369580108,40.65699592687358
1.88479979,6e-05,0.0,51.28801508204707,40.68420731311957
1.88579979,0.00024,0.0,51.31522646829306,40.71141869936557
1.88679979,0.00021,0.0,51.34243785453904,40.73863008561155
1.88779979,0.00024,0.0,51.36964924078504,40.76584147185754
1.88879979,6e-05,0.0,51.39686062703102,40.79305285810352
1.88979979,6e-05,0.0,51.42407201327701,40.82026424434952
1.89079979,0.00015,0.0,51.451283399523,40.8474756305955
1.89179979,0.00012,0.0,51.47849478576899,40.87468701684149
1.89279979,0.00033,0.0,51.505706172014975,40.90189840308747
1.89379979,0.00033,0.0,51.53291755826096,40.92910978933347
1.89479979,0.00033,0.0,51.56012894450695,40.95632117557945
1.89579979,0.00015,0.0,51.58734033075294,40.98353256182544
1.89679979,0.00015,0.0,51.614551716998925,41.01074394807142
1.89779979,0.00024,0.0,51.64176310324491,41.03795533431742
1.89879979,0.00015,0.0,51.6689744894909,41.0651667205634
1.89979979,0.00033,0.0,51.696185875736894,41.09237810680939
1.90079979,0.00012,0.0,51.723397261982875,41.11958949305537
1.90179979,0.00018,0.0,51.75060864822887,41.14680087930137
1.90279979,6e-05,0.0,51.77782003447485,41.17401226554735
1.90379979,0.00012,0.0,51.805031420720844,41.20122365179334
1.90479979,0.00024,0.0,51.83224280696683,41.228435038039336
1.90579979,0.00015,0.0,51.85945419321282,41.25564642428532
1.90679979,0.00027,0.0,51.88666557945881,41.28285781053131
1.90779979,0.00044,0.0,51.913876965704794,41.31006919677729
1.90879979,0.00012,0.0,51.94108835195078,41.337280583023286
1.90979979,0.00045,0.0,51.96829973819677,41.36449196926927
1.91079979,0.0003,0.0,51.99551112444276,41.39170335551526
1.91179979,0.00015,0.0,52.022722510688745,41.41891474176124
1.91279979,0.0003,0.0,52.04993389693473,41.446126128007236
1.91379979,0.00018,0.0,52.07714528318072,41.47333751425322
1.91479979,9e-05,0.0,52.10435666942671,41.50054890049921
1.91579979,0.00018,0.0,52.131568055672695,41.52776028674519
1.91679979,0.00018,0.0,52.15877944191868,41.554971672991186
1.91779979,9e-05,0.0,52.18599082816467,41.58218305923717
1.91879979,0.00012,0.0,52.213202214410664,41.60939444548316
1.91979979,0.00012,0.0,52.240413600656645,41.63660583172914
1.92079979,0.00036,0.0,52.26762498690264,41.66381721797514
1.92179979,0.00027,0.0,52.29483637314862,41.69102860422112
1.92279979,0.00027,0.0,52.322047759394614,41.71823999046711
1.92379979,0.00024,0.0,52.349259145640595,41.74545137671309
1.92479979,0.00018,0.0,52.37647053188659,41.77266276295909
1.92579979,0.00021,0.0,52.40368191813258,41.79987414920508
1.92679979,0.00012,0.0,52.430893304378564,41.82708553545106
1.92779979,0.00018,0.0,52.45810469062455,41.854296921697056
1.92879979,0.00027,0.0,52.48531607687054,41.88150830794304
1.92979979,0.00012,0.0,52.51252746311653,41.90871969418903
1.93079979,0.00012,0.0,52.539738849362514,41.93593108043501
1.93179979,0.00036,0.0,52.5669502356085,41.963142466681006
1.93279979,0.00021,0.0,52.5941616218545,41.990353852927
1.93379979,0.00018,0.0,52.62137300810048,42.01756523917298
1.93479979,0.0003,0.0,52.64858439434647,42.044776625418976
1.93579979,0.0,0.0,52.67579578059245,42.071988011664956
1.93679979,9e-05,0.0,52.70300716683845,42.09919939791095
1.93779979,0.00015,0.0,52.73021855308443,42.12641078415693
1.93879979,0.00021,0.0,52.75742993933042,42.153622170402926
1.93979979,0.0003,0.0,52.78464132557641,42.180833556648906
1.94079979,3e-05,0.0,52.8118527118224,42.2080449428949
1.94179979,0.00012,0.0,52.839064098068384,42.23525632914088
1.94279979,0.00012,0.0,52.86627548431437,42.262467715386876
1.94379979,0.00021,0.0,52.89348687056036,42.289679101632856
1.94479979,0.00033,0.0,52.92069825680635,42.31689048787885
1.94579979,0.00025,0.0,52.947909643052334,42.34410187412483
